RW: 2, 50, 27, 224
LW: 0, 47, 30, 252
RW: 2, 50, 27, 224
LW: 0, 47, 30, 252
RW: 2, 50, 27, 224
LW: 0, 47, 30, 252
RW: 2, 50, 28, 224
LW: 0, 47, 30, 252
RW: 2, 50, 28, 224
LW: 0, 47, 31, 252
RW: 2, 50, 28, 224
LW: 2, 50, 31, 290
RW: 2, 50, 28, 262
LW: 2, 50, 31, 290
RW: 2, 50, 28, 262
LW: 2, 50, 31, 290
RW: 2, 50, 29, 262
LW: 2, 50, 32, 290
RW: 2, 50, 29, 262
LW: 2, 50, 32, 290
RW: 2, 50, 30, 262
LW: 2, 50, 32, 290
RW: 2, 50, 30, 262
LW: 2, 50, 32, 290
RW: 2, 50, 30, 262
LW: 2, 50, 33, 290
RW: 2, 50, 30, 262
LW: 2, 50, 33, 290
RW: 2, 50, 30, 262
LW: 2, 50, 33, 290
RW: 2, 50, 31, 262
LW: 2, 50, 33, 290
RW: 2, 50, 31, 262
LW: 2, 50, 34, 290
RW: 2, 50, 31, 262
LW: 2, 50, 34, 290
RW: 2, 50, 32, 262
LW: 2, 50, 34, 290
RW: 2, 50, 32, 262
LW: 2, 50, 35, 290
RW: 2, 50, 32, 262
LW: 2, 50, 35, 290
RW: 2, 50, 32, 262
LW: 2, 50, 35, 290
RW: 2, 50, 32, 262
LW: 0, 50, 35, 318
RW: 2, 50, 33, 299
LW: 0, 50, 35, 318
RW: 2, 50, 33, 299
LW: 0, 50, 36, 318
RW: 2, 50, 33, 299
LW: 0, 50, 36, 318
RW: 2, 50, 34, 299
LW: 0, 50, 36, 318
RW: 2, 50, 34, 299
LW: 0, 50, 37, 318
RW: 2, 50, 34, 299
LW: 0, 50, 37, 318
RW: 2, 50, 34, 299
LW: 0, 50, 37, 318
RW: 2, 50, 34, 299
LW: 0, 50, 37, 318
RW: 2, 50, 35, 299
LW: 0, 50, 37, 318
RW: 2, 50, 35, 299
LW: 0, 50, 38, 318
RW: 2, 50, 36, 299
LW: 0, 50, 38, 318
RW: 2, 50, 36, 299
LW: 0, 50, 38, 318
RW: 2, 50, 36, 299
LW: 0, 50, 38, 318
RW: 2, 50, 36, 299
LW: 0, 50, 39, 318
RW: 2, 50, 36, 299
LW: 0, 50, 39, 318
RW: 2, 50, 37, 299
LW: 0, 50, 39, 318
RW: 2, 50, 37, 299
LW: 0, 50, 39, 318
RW: 2, 50, 37, 299
LW: 0, 40, 40, 337
RW: 0, 48, 38, 327
LW: 0, 40, 40, 337
RW: 0, 48, 38, 327
LW: 0, 40, 40, 337
RW: 0, 48, 38, 327
LW: 0, 40, 41, 337
RW: 0, 48, 38, 327
LW: 0, 40, 41, 337
RW: 0, 48, 38, 327
LW: 0, 40, 41, 337
RW: 0, 48, 39, 327
LW: 0, 40, 41, 337
RW: 0, 48, 39, 327
LW: 0, 40, 41, 337
RW: 0, 48, 40, 327
LW: 0, 40, 42, 337
RW: 0, 48, 40, 327
LW: 0, 40, 42, 337
RW: 0, 48, 40, 327
LW: 0, 40, 42, 337
RW: 0, 48, 40, 327
LW: 0, 40, 43, 337
RW: 0, 48, 40, 327
LW: 0, 40, 43, 337
RW: 0, 48, 41, 327
LW: 0, 40, 43, 337
RW: 0, 48, 41, 327
LW: 0, 40, 43, 337
RW: 0, 48, 42, 327
LW: 0, 40, 43, 337
RW: 0, 48, 42, 327
LW: 0, 40, 44, 337
RW: 0, 48, 42, 327
LW: 0, 40, 44, 337
RW: 0, 48, 42, 327
LW: 0, 40, 44, 337
RW: 2, 50, 42, 354
LW: 2, 50, 44, 363
RW: 2, 50, 43, 354
LW: 2, 50, 45, 363
RW: 2, 50, 43, 354
LW: 2, 50, 45, 363
RW: 2, 50, 44, 354
LW: 2, 50, 45, 363
RW: 2, 50, 44, 354
LW: 2, 50, 45, 363
RW: 2, 50, 44, 354
LW: 2, 50, 46, 363
RW: 2, 50, 44, 354
LW: 2, 50, 46, 363
RW: 2, 50, 44, 354
LW: 2, 50, 46, 363
RW: 2, 50, 45, 354
LW: 2, 50, 47, 363
RW: 2, 50, 45, 354
LW: 2, 50, 47, 363
RW: 2, 50, 46, 354
LW: 2, 50, 47, 363
RW: 2, 50, 46, 354
LW: 2, 50, 47, 363
RW: 2, 50, 46, 354
LW: 2, 50, 47, 363
RW: 2, 50, 46, 354
LW: 2, 50, 48, 363
RW: 2, 50, 46, 354
LW: 2, 50, 48, 363
RW: 2, 50, 47, 354
LW: 2, 50, 48, 363
RW: 2, 50, 47, 354
LW: 2, 50, 49, 363
RW: 0, 36, 48, 392
LW: 0, 40, 49, 382
RW: 0, 36, 48, 392
LW: 0, 40, 49, 382
RW: 0, 36, 48, 392
LW: 0, 40, 49, 382
RW: 0, 36, 48, 392
LW: 0, 40, 49, 382
RW: 0, 36, 49, 392
LW: 0, 40, 50, 382
RW: 0, 36, 49, 392
LW: 0, 40, 50, 382
RW: 0, 36, 49, 392
LW: 0, 40, 50, 382
RW: 0, 36, 50, 392
LW: 0, 40, 51, 382
RW: 0, 36, 50, 392
LW: 0, 40, 51, 382
RW: 0, 36, 50, 392
LW: 0, 40, 51, 382
RW: 0, 36, 50, 392
LW: 0, 40, 51, 382
RW: 0, 36, 51, 392
LW: 0, 40, 52, 382
RW: 0, 36, 51, 392
LW: 0, 40, 52, 382
RW: 0, 36, 52, 392
LW: 0, 40, 52, 382
RW: 0, 36, 52, 392
LW: 0, 40, 53, 382
RW: 0, 36, 52, 392
LW: 0, 40, 53, 382
RW: 0, 36, 52, 392
LW: 0, 40, 53, 382
RW: 0, 36, 52, 392
LW: 0, 40, 53, 382
RW: 0, 40, 53, 391
LW: 0, 47, 53, 391
RW: 0, 40, 53, 391
LW: 0, 47, 54, 391
RW: 0, 40, 54, 391
LW: 0, 47, 54, 391
RW: 0, 40, 54, 391
LW: 0, 47, 54, 391
RW: 0, 40, 54, 391
LW: 0, 47, 55, 391
RW: 0, 40, 54, 391
LW: 0, 47, 55, 391
RW: 0, 40, 55, 391
LW: 0, 47, 55, 391
RW: 0, 40, 55, 391
LW: 0, 47, 55, 391
RW: 0, 40, 56, 391
LW: 0, 47, 56, 391
RW: 0, 40, 56, 391
LW: 0, 47, 56, 391
RW: 0, 40, 56, 391
LW: 0, 47, 56, 391
RW: 0, 40, 56, 391
LW: 0, 47, 56, 391
RW: 0, 40, 56, 391
LW: 0, 47, 57, 391
RW: 0, 40, 57, 391
LW: 0, 47, 57, 391
RW: 0, 40, 57, 391
